apartment_id,monthyearday,type,consumption
3,4202013,Hydractiva_shower,17.333333333333332
3,4202013,Kitchen_optima_faucet,5.3076923076923075
3,4202013,Optima_faucet,6.3076923076923075
3,4202013,Washing_machine,43.333333333333336
3,4202014,Dishwasher,15.0
3,4202014,Hydractiva_shower,42.5
3,4202014,Kitchen_optima_faucet,5.470588235294118
3,4202014,Optima_faucet,6.5
3,4202014,Washing_machine,60.0
3,4202015,Dishwasher,15.0
3,4202015,Hydractiva_shower,34.0
3,4202015,Kitchen_optima_faucet,4.2727272727272725
3,4202015,Optima_faucet,5.173913043478261
3,4202015,Washing_machine,40.0
3,4202016,Dishwasher,15.0
3,4202016,Hydractiva_shower,22.0
3,4202016,Kitchen_optima_faucet,5.409090909090909
3,4202016,Optima_faucet,5.5
3,4202016,Washing_machine,50.0
3,4202017,Hydractiva_shower,12.0
3,4202017,Kitchen_optima_faucet,4.846153846153846
3,4202017,Optima_faucet,5.863636363636363
3,4202017,Washing_machine,40.0
3,4202018,Dishwasher,15.0
3,4202018,Hydractiva_shower,57.0
3,4202018,Kitchen_optima_faucet,4.28
3,4202018,Optima_faucet,6.636363636363637
3,4202018,Washing_machine,50.0
3,4202019,Kitchen_optima_faucet,5.875
3,4202019,Optima_faucet,6.2727272727272725
3,4202019,Washing_machine,60.0
3,420202,Dishwasher,15.0
3,420202,Hydractiva_shower,44.666666666666664
3,420202,Kitchen_optima_faucet,5.857142857142857
3,420202,Optima_faucet,6.142857142857143
3,420202,Washing_machine,50.0
3,4202020,Dishwasher,15.0
3,4202020,Hydractiva_shower,20.0
3,4202020,Kitchen_optima_faucet,4.884615384615385
3,4202020,Optima_faucet,6.533333333333333
3,4202020,Washing_machine,50.0
3,4202021,Dishwasher,15.0
3,4202021,Hydractiva_shower,33.333333333333336
3,4202021,Kitchen_optima_faucet,5.136363636363637
3,4202021,Optima_faucet,4.56
3,4202021,Washing_machine,40.0
3,4202022,Dishwasher,15.0
3,4202022,Hydractiva_shower,18.0
3,4202022,Kitchen_optima_faucet,4.884615384615385
3,4202022,Optima_faucet,6.416666666666667
3,4202023,Hydractiva_shower,26.5
3,4202023,Kitchen_optima_faucet,4.388888888888889
3,4202023,Optima_faucet,6.434782608695652
3,4202023,Washing_machine,55.0
3,4202024,Dishwasher,15.0
3,4202024,Hydractiva_shower,25.0
3,4202024,Kitchen_optima_faucet,4.157894736842105
3,4202024,Optima_faucet,5.769230769230769
3,4202025,Dishwasher,15.0
3,4202025,Hydractiva_shower,40.5
3,4202025,Kitchen_optima_faucet,6.086956521739131
3,4202025,Optima_faucet,7.315789473684211
3,4202025,Washing_machine,55.0
3,4202026,Dishwasher,15.0
3,4202026,Hydractiva_shower,25.5
3,4202026,Kitchen_optima_faucet,6.15
3,4202026,Optima_faucet,6.0
3,4202026,Washing_machine,55.0
3,4202027,Hydractiva_shower,24.5
3,4202027,Kitchen_optima_faucet,5.84
3,4202027,Optima_faucet,7.083333333333333
3,4202027,Washing_machine,50.0
3,4202028,Dishwasher,15.0
3,4202028,Hydractiva_shower,18.25
3,4202028,Kitchen_optima_faucet,5.5
3,4202028,Optima_faucet,6.555555555555555
3,4202028,Washing_machine,53.333333333333336
3,4202029,Dishwasher,15.0
3,4202029,Hydractiva_shower,24.5
3,4202029,Kitchen_optima_faucet,6.5
3,4202029,Optima_faucet,7.0
3,4202029,Washing_machine,52.0
3,420203,Dishwasher,15.0
3,420203,Hydractiva_shower,21.0
3,420203,Kitchen_optima_faucet,5.8076923076923075
3,420203,Optima_faucet,4.125
3,420203,Washing_machine,50.0
3,4202030,Dishwasher,15.0
3,4202030,Hydractiva_shower,36.75
3,4202030,Kitchen_optima_faucet,4.130434782608695
3,4202030,Optima_faucet,6.28
3,4202030,Washing_machine,40.0
3,420204,Dishwasher,15.0
3,420204,Hydractiva_shower,31.333333333333332
3,420204,Kitchen_optima_faucet,5.95
3,420204,Optima_faucet,6.181818181818182
3,420204,Washing_machine,50.0
3,420205,Dishwasher,15.0
3,420205,Hydractiva_shower,57.0
3,420205,Kitchen_optima_faucet,5.428571428571429
3,420205,Optima_faucet,7.115384615384615
3,420205,Washing_machine,40.0
3,420206,Hydractiva_shower,31.5
3,420206,Kitchen_optima_faucet,5.2
3,420206,Optima_faucet,5.739130434782608
3,420206,Washing_machine,53.333333333333336
3,420207,Dishwasher,15.0
3,420207,Hydractiva_shower,22.5
3,420207,Kitchen_optima_faucet,4.346153846153846
3,420207,Optima_faucet,6.333333333333333
3,420208,Hydractiva_shower,32.25
3,420208,Kitchen_optima_faucet,4.5
3,420208,Optima_faucet,5.32
3,420208,Washing_machine,50.0
3,420209,Dishwasher,15.0
3,420209,Kitchen_optima_faucet,3.6470588235294117
3,420209,Optima_faucet,5.5
3,420209,Washing_machine,55.0
3,520201,Hydractiva_shower,28.666666666666668
3,520201,Kitchen_optima_faucet,4.583333333333333
3,520201,Optima_faucet,4.516129032258065
3,520201,Washing_machine,60.0
3,5202010,Dishwasher,15.0
3,5202010,Hydractiva_shower,31.0
3,5202010,Kitchen_optima_faucet,5.766666666666667
3,5202010,Optima_faucet,6.043478260869565
3,5202010,Washing_machine,52.5
3,5202011,Dishwasher,15.0
3,5202011,Hydractiva_shower,21.333333333333332
3,5202011,Kitchen_optima_faucet,3.88
3,5202011,Optima_faucet,5.2105263157894735
3,5202011,Washing_machine,55.0
3,5202012,Dishwasher,15.0
3,5202012,Hydractiva_shower,24.0
3,5202012,Kitchen_optima_faucet,6.035714285714286
3,5202012,Optima_faucet,5.708333333333333
3,5202012,Washing_machine,45.0
3,5202013,Dishwasher,15.0
3,5202013,Hydractiva_shower,34.0
3,5202013,Kitchen_optima_faucet,5.8
3,5202013,Optima_faucet,6.3125
3,5202014,Dishwasher,15.0
3,5202014,Kitchen_optima_faucet,4.157894736842105
3,5202014,Optima_faucet,5.666666666666667
3,5202014,Washing_machine,50.0
3,5202015,Dishwasher,15.0
3,5202015,Hydractiva_shower,31.0
3,5202015,Kitchen_optima_faucet,5.884615384615385
3,5202015,Optima_faucet,6.172413793103448
3,5202015,Washing_machine,50.0
3,5202016,Dishwasher,15.0
3,5202016,Hydractiva_shower,18.5
3,5202016,Kitchen_optima_faucet,5.0
3,5202016,Optima_faucet,5.944444444444445
3,5202016,Washing_machine,50.0
3,5202017,Dishwasher,15.0
3,5202017,Kitchen_optima_faucet,5.310344827586207
3,5202017,Optima_faucet,6.35
3,5202017,Washing_machine,50.0
3,5202018,Dishwasher,15.0
3,5202018,Hydractiva_shower,40.5
3,5202018,Kitchen_optima_faucet,4.833333333333333
3,5202018,Optima_faucet,4.6
3,5202018,Washing_machine,55.0
3,5202019,Dishwasher,15.0
3,5202019,Hydractiva_shower,27.5
3,5202019,Kitchen_optima_faucet,4.6
3,5202019,Optima_faucet,5.7272727272727275
3,5202019,Washing_machine,40.0
3,520202,Dishwasher,15.0
3,520202,Hydractiva_shower,43.5
3,520202,Kitchen_optima_faucet,4.782608695652174
3,520202,Optima_faucet,6.944444444444445
3,520202,Washing_machine,60.0
3,5202020,Dishwasher,15.0
3,5202020,Hydractiva_shower,23.8
3,5202020,Kitchen_optima_faucet,5.136363636363637
3,5202020,Optima_faucet,6.590909090909091
3,5202021,Dishwasher,15.0
3,5202021,Kitchen_optima_faucet,4.571428571428571
3,5202021,Optima_faucet,6.086956521739131
3,5202021,Washing_machine,50.0
3,5202022,Dishwasher,15.0
3,5202022,Hydractiva_shower,19.5
3,5202022,Kitchen_optima_faucet,4.588235294117647
3,5202022,Optima_faucet,6.620689655172414
3,5202022,Washing_machine,48.0
3,5202023,Hydractiva_shower,23.0
3,5202023,Kitchen_optima_faucet,4.958333333333333
3,5202023,Optima_faucet,6.173913043478261
3,5202023,Washing_machine,50.0
3,5202024,Hydractiva_shower,44.333333333333336
3,5202024,Kitchen_optima_faucet,5.2631578947368425
3,5202024,Optima_faucet,6.142857142857143
3,5202025,Dishwasher,15.0
3,5202025,Hydractiva_shower,39.0
3,5202025,Kitchen_optima_faucet,6.052631578947368
3,5202025,Optima_faucet,5.944444444444445
3,5202025,Washing_machine,50.0
3,5202026,Dishwasher,15.0
3,5202026,Hydractiva_shower,32.5
3,5202026,Kitchen_optima_faucet,4.45
3,5202026,Optima_faucet,5.3
3,5202026,Washing_machine,40.0
3,5202027,Dishwasher,15.0
3,5202027,Hydractiva_shower,25.5
3,5202027,Kitchen_optima_faucet,6.275862068965517
3,5202027,Optima_faucet,6.55
3,5202027,Washing_machine,55.0
3,5202028,Dishwasher,15.0
3,5202028,Hydractiva_shower,25.5
3,5202028,Kitchen_optima_faucet,4.956521739130435
3,5202028,Optima_faucet,7.238095238095238
3,5202029,Dishwasher,15.0
3,5202029,Hydractiva_shower,24.333333333333332
3,5202029,Kitchen_optima_faucet,4.409090909090909
3,5202029,Optima_faucet,5.619047619047619
3,5202029,Washing_machine,50.0
3,520203,Dishwasher,15.0
3,520203,Hydractiva_shower,38.0
3,520203,Kitchen_optima_faucet,4.380952380952381
3,520203,Optima_faucet,5.304347826086956
3,5202030,Dishwasher,15.0
3,5202030,Hydractiva_shower,35.0
3,5202030,Kitchen_optima_faucet,4.083333333333333
3,5202030,Optima_faucet,6.809523809523809
3,5202030,Washing_machine,50.0
3,5202031,Dishwasher,15.0
3,5202031,Hydractiva_shower,39.666666666666664
3,5202031,Kitchen_optima_faucet,5.125
3,5202031,Optima_faucet,6.2272727272727275
3,5202031,Washing_machine,50.0
3,520204,Dishwasher,15.0
3,520204,Hydractiva_shower,38.666666666666664
3,520204,Kitchen_optima_faucet,4.944444444444445
3,520204,Optima_faucet,5.642857142857143
3,520205,Dishwasher,15.0
3,520205,Hydractiva_shower,23.666666666666668
3,520205,Kitchen_optima_faucet,5.733333333333333
3,520205,Optima_faucet,6.269230769230769
3,520205,Washing_machine,60.0
3,520206,Dishwasher,15.0
3,520206,Hydractiva_shower,43.0
3,520206,Kitchen_optima_faucet,5.148148148148148
3,520206,Optima_faucet,6.333333333333333
3,520206,Washing_machine,52.5
3,520207,Dishwasher,15.0
3,520207,Hydractiva_shower,31.5
3,520207,Kitchen_optima_faucet,7.04
3,520207,Optima_faucet,6.388888888888889
3,520207,Washing_machine,50.0
3,520208,Dishwasher,15.0
3,520208,Hydractiva_shower,39.5
3,520208,Kitchen_optima_faucet,5.25
3,520208,Optima_faucet,7.136363636363637
3,520208,Washing_machine,45.0
3,520209,Dishwasher,15.0
3,520209,Hydractiva_shower,33.5
3,520209,Kitchen_optima_faucet,5.392857142857143
3,520209,Optima_faucet,6.0
3,520209,Washing_machine,50.0
3,620201,Kitchen_optima_faucet,4.75
3,620201,Optima_faucet,6.476190476190476
3,620201,Washing_machine,50.0
3,6202010,Dishwasher,15.0
3,6202010,Hydractiva_shower,31.5
3,6202010,Kitchen_optima_faucet,3.730769230769231
3,6202010,Optima_faucet,6.545454545454546
3,6202010,Washing_machine,40.0
3,6202011,Dishwasher,15.0
3,6202011,Hydractiva_shower,32.0
3,6202011,Kitchen_optima_faucet,4.318181818181818
3,6202011,Optima_faucet,6.368421052631579
3,6202011,Washing_machine,45.0
3,6202012,Dishwasher,15.0
3,6202012,Hydractiva_shower,29.0
3,6202012,Kitchen_optima_faucet,4.96
3,6202012,Optima_faucet,7.48
3,6202012,Washing_machine,46.666666666666664
3,6202013,Dishwasher,15.0
3,6202013,Hydractiva_shower,40.5
3,6202013,Kitchen_optima_faucet,5.7
3,6202013,Optima_faucet,6.8
3,6202013,Washing_machine,55.0
3,6202014,Dishwasher,15.0
3,6202014,Hydractiva_shower,37.0
3,6202014,Kitchen_optima_faucet,5.857142857142857
3,6202014,Optima_faucet,6.5
3,6202014,Washing_machine,50.0
3,6202015,Dishwasher,15.0
3,6202015,Hydractiva_shower,9.5
3,6202015,Kitchen_optima_faucet,3.8636363636363638
3,6202015,Optima_faucet,6.25
3,6202015,Washing_machine,60.0
3,6202016,Dishwasher,15.0
3,6202016,Hydractiva_shower,36.25
3,6202016,Kitchen_optima_faucet,4.705882352941177
3,6202016,Optima_faucet,6.4375
3,6202017,Kitchen_optima_faucet,4.576923076923077
3,6202017,Optima_faucet,5.8
3,6202018,Hydractiva_shower,39.75
3,6202018,Kitchen_optima_faucet,4.84
3,6202018,Optima_faucet,5.862068965517241
3,6202018,Washing_machine,50.0
3,6202019,Dishwasher,15.0
3,6202019,Hydractiva_shower,31.0
3,6202019,Kitchen_optima_faucet,4.869565217391305
3,6202019,Optima_faucet,5.625
3,6202019,Washing_machine,53.333333333333336
3,620202,Dishwasher,15.0
3,620202,Hydractiva_shower,5.0
3,620202,Kitchen_optima_faucet,4.428571428571429
3,620202,Optima_faucet,6.0
3,620202,Washing_machine,45.0
3,6202020,Dishwasher,15.0
3,6202020,Hydractiva_shower,36.166666666666664
3,6202020,Kitchen_optima_faucet,5.928571428571429
3,6202020,Optima_faucet,6.826086956521739
3,6202020,Washing_machine,55.0
3,6202021,Dishwasher,15.0
3,6202021,Hydractiva_shower,18.0
3,6202021,Kitchen_optima_faucet,4.181818181818182
3,6202021,Optima_faucet,5.896551724137931
3,6202021,Washing_machine,40.0
3,6202022,Hydractiva_shower,41.0
3,6202022,Kitchen_optima_faucet,5.4
3,6202022,Optima_faucet,6.44
3,6202022,Washing_machine,50.0
3,6202023,Dishwasher,15.0
3,6202023,Hydractiva_shower,29.333333333333332
3,6202023,Kitchen_optima_faucet,5.176470588235294
3,6202023,Optima_faucet,7.166666666666667
3,6202023,Washing_machine,50.0
3,6202024,Dishwasher,15.0
3,6202024,Kitchen_optima_faucet,6.15
3,6202024,Optima_faucet,5.869565217391305
3,6202024,Washing_machine,50.0
3,6202025,Dishwasher,15.0
3,6202025,Hydractiva_shower,55.0
3,6202025,Kitchen_optima_faucet,6.086956521739131
3,6202025,Optima_faucet,5.620689655172414
3,6202025,Washing_machine,40.0
3,6202026,Dishwasher,15.0
3,6202026,Hydractiva_shower,34.25
3,6202026,Kitchen_optima_faucet,5.08
3,6202026,Optima_faucet,5.72
3,6202026,Washing_machine,40.0
3,6202027,Dishwasher,15.0
3,6202027,Hydractiva_shower,38.666666666666664
3,6202027,Kitchen_optima_faucet,4.714285714285714
3,6202027,Optima_faucet,5.545454545454546
3,6202028,Dishwasher,15.0
3,6202028,Hydractiva_shower,37.6
3,6202028,Kitchen_optima_faucet,5.65
3,6202028,Optima_faucet,6.954545454545454
3,6202028,Washing_machine,40.0
3,6202029,Dishwasher,15.0
3,6202029,Kitchen_optima_faucet,3.782608695652174
3,6202029,Optima_faucet,5.5
3,6202029,Washing_machine,50.0
3,620203,Dishwasher,15.0
3,620203,Hydractiva_shower,34.0
3,620203,Kitchen_optima_faucet,6.0
3,620203,Optima_faucet,6.904761904761905
3,620203,Washing_machine,50.0
3,6202030,Dishwasher,15.0
3,6202030,Hydractiva_shower,29.625
3,6202030,Kitchen_optima_faucet,4.3478260869565215
3,6202030,Optima_faucet,5.857142857142857
3,6202030,Washing_machine,50.0
3,620204,Dishwasher,15.0
3,620204,Hydractiva_shower,34.0
3,620204,Kitchen_optima_faucet,4.608695652173913
3,620204,Optima_faucet,5.7
3,620204,Washing_machine,53.333333333333336
3,620205,Hydractiva_shower,40.333333333333336
3,620205,Kitchen_optima_faucet,5.2631578947368425
3,620205,Optima_faucet,6.333333333333333
3,620205,Washing_machine,52.5
3,620206,Dishwasher,15.0
3,620206,Hydractiva_shower,32.75
3,620206,Kitchen_optima_faucet,4.454545454545454
3,620206,Optima_faucet,6.2272727272727275
3,620206,Washing_machine,55.0
3,620207,Dishwasher,15.0
3,620207,Hydractiva_shower,59.0
3,620207,Kitchen_optima_faucet,4.258064516129032
3,620207,Optima_faucet,6.6
3,620207,Washing_machine,46.666666666666664
3,620208,Dishwasher,15.0
3,620208,Hydractiva_shower,24.0
3,620208,Kitchen_optima_faucet,5.523809523809524
3,620208,Optima_faucet,7.235294117647059
3,620208,Washing_machine,50.0
3,620209,Dishwasher,15.0
3,620209,Kitchen_optima_faucet,5.608695652173913
3,620209,Optima_faucet,6.56
3,620209,Washing_machine,50.0
3,720201,Dishwasher,15.0
3,720201,Hydractiva_shower,38.0
3,720201,Kitchen_optima_faucet,4.821428571428571
3,720201,Optima_faucet,7.2105263157894735
3,720201,Washing_machine,60.0
3,7202010,Dishwasher,15.0
3,7202010,Hydractiva_shower,28.0
3,7202010,Kitchen_optima_faucet,6.333333333333333
3,7202010,Optima_faucet,6.0
3,7202010,Washing_machine,46.666666666666664
3,7202011,Dishwasher,15.0
3,7202011,Hydractiva_shower,35.75
3,7202011,Kitchen_optima_faucet,4.814814814814815
3,7202011,Optima_faucet,6.9
3,7202011,Washing_machine,45.0
3,7202012,Dishwasher,15.0
3,7202012,Hydractiva_shower,9.5
3,7202012,Kitchen_optima_faucet,5.892857142857143
3,7202012,Optima_faucet,6.0
3,7202012,Washing_machine,55.0
3,7202013,Hydractiva_shower,30.6
3,7202013,Kitchen_optima_faucet,5.136363636363637
3,7202013,Optima_faucet,4.809523809523809
3,7202013,Washing_machine,60.0
3,7202014,Hydractiva_shower,18.0
3,7202014,Kitchen_optima_faucet,6.136363636363637
3,7202014,Optima_faucet,5.0
3,7202014,Washing_machine,60.0
3,7202015,Dishwasher,15.0
3,7202015,Hydractiva_shower,7.0
3,7202015,Kitchen_optima_faucet,5.571428571428571
3,7202015,Optima_faucet,5.75
3,7202015,Washing_machine,55.0
3,7202016,Dishwasher,15.0
3,7202016,Hydractiva_shower,8.0
3,7202016,Kitchen_optima_faucet,6.576923076923077
3,7202016,Optima_faucet,6.222222222222222
3,7202016,Washing_machine,50.0
3,7202017,Dishwasher,15.0
3,7202017,Hydractiva_shower,33.0
3,7202017,Kitchen_optima_faucet,5.7894736842105265
3,7202017,Optima_faucet,6.04
3,7202018,Dishwasher,15.0
3,7202018,Hydractiva_shower,31.0
3,7202018,Kitchen_optima_faucet,5.28
3,7202018,Optima_faucet,7.518518518518518
3,7202019,Dishwasher,15.0
3,7202019,Hydractiva_shower,50.0
3,7202019,Kitchen_optima_faucet,5.25
3,7202019,Optima_faucet,6.136363636363637
3,7202019,Washing_machine,40.0
3,720202,Dishwasher,15.0
3,720202,Hydractiva_shower,27.0
3,720202,Kitchen_optima_faucet,5.173913043478261
3,720202,Optima_faucet,6.9
3,720202,Washing_machine,50.0
3,7202020,Dishwasher,15.0
3,7202020,Hydractiva_shower,33.5
3,7202020,Kitchen_optima_faucet,5.05
3,7202020,Optima_faucet,6.407407407407407
3,7202020,Washing_machine,55.0
3,7202021,Hydractiva_shower,38.666666666666664
3,7202021,Kitchen_optima_faucet,4.444444444444445
3,7202021,Optima_faucet,6.875
3,7202021,Washing_machine,50.0
3,7202022,Dishwasher,15.0
3,7202022,Kitchen_optima_faucet,4.6
3,7202022,Optima_faucet,6.857142857142857
3,7202022,Washing_machine,45.0
3,7202023,Hydractiva_shower,42.0
3,7202023,Kitchen_optima_faucet,5.5
3,7202023,Optima_faucet,6.0
3,7202023,Washing_machine,40.0
3,7202024,Dishwasher,15.0
3,7202024,Hydractiva_shower,40.0
3,7202024,Kitchen_optima_faucet,4.258064516129032
3,7202024,Optima_faucet,7.1875
3,7202024,Washing_machine,50.0
3,7202025,Dishwasher,15.0
3,7202025,Hydractiva_shower,17.5
3,7202025,Kitchen_optima_faucet,3.6956521739130435
3,7202025,Optima_faucet,6.6
3,7202025,Washing_machine,57.5
3,7202026,Dishwasher,15.0
3,7202026,Hydractiva_shower,48.0
3,7202026,Kitchen_optima_faucet,5.28
3,7202026,Optima_faucet,6.08
3,7202026,Washing_machine,50.0
3,7202027,Dishwasher,15.0
3,7202027,Hydractiva_shower,35.0
3,7202027,Kitchen_optima_faucet,4.481481481481482
3,7202027,Optima_faucet,7.695652173913044
3,7202027,Washing_machine,50.0
3,7202028,Dishwasher,15.0
3,7202028,Hydractiva_shower,41.5
3,7202028,Kitchen_optima_faucet,5.904761904761905
3,7202028,Optima_faucet,6.75
3,7202028,Washing_machine,60.0
3,7202029,Dishwasher,15.0
3,7202029,Hydractiva_shower,37.0
3,7202029,Kitchen_optima_faucet,4.2631578947368425
3,7202029,Optima_faucet,6.421052631578948
3,7202029,Washing_machine,50.0
3,720203,Dishwasher,15.0
3,720203,Hydractiva_shower,54.5
3,720203,Kitchen_optima_faucet,3.9565217391304346
3,720203,Optima_faucet,6.7407407407407405
3,720203,Washing_machine,60.0
3,7202030,Dishwasher,15.0
3,7202030,Hydractiva_shower,18.5
3,7202030,Kitchen_optima_faucet,5.052631578947368
3,7202030,Optima_faucet,6.222222222222222
3,7202030,Washing_machine,45.0
3,7202031,Dishwasher,15.0
3,7202031,Hydractiva_shower,29.0
3,7202031,Kitchen_optima_faucet,5.428571428571429
3,7202031,Optima_faucet,5.806451612903226
3,7202031,Washing_machine,55.0
3,720204,Dishwasher,15.0
3,720204,Hydractiva_shower,28.333333333333332
3,720204,Kitchen_optima_faucet,4.521739130434782
3,720204,Optima_faucet,5.518518518518518
3,720204,Washing_machine,55.0
3,720205,Dishwasher,15.0
3,720205,Hydractiva_shower,46.0
3,720205,Kitchen_optima_faucet,6.285714285714286
3,720205,Optima_faucet,6.068965517241379
3,720205,Washing_machine,60.0
3,720206,Dishwasher,15.0
3,720206,Hydractiva_shower,39.5
3,720206,Kitchen_optima_faucet,4.818181818181818
3,720206,Optima_faucet,5.375
3,720207,Hydractiva_shower,51.0
3,720207,Kitchen_optima_faucet,5.333333333333333
3,720207,Optima_faucet,6.038461538461538
3,720207,Washing_machine,55.0
3,720208,Dishwasher,15.0
3,720208,Hydractiva_shower,20.0
3,720208,Kitchen_optima_faucet,5.48
3,720208,Optima_faucet,5.894736842105263
3,720208,Washing_machine,50.0
3,720209,Hydractiva_shower,18.25
3,720209,Kitchen_optima_faucet,4.791666666666667
3,720209,Optima_faucet,5.619047619047619
3,720209,Washing_machine,55.0
3,820201,Dishwasher,15.0
3,820201,Hydractiva_shower,37.0
3,820201,Kitchen_optima_faucet,5.65
3,820201,Optima_faucet,5.7368421052631575
3,8202010,Dishwasher,15.0
3,8202010,Hydractiva_shower,16.0
3,8202010,Kitchen_optima_faucet,5.045454545454546
3,8202010,Optima_faucet,6.75
3,8202010,Washing_machine,50.0
3,8202011,Hydractiva_shower,36.0
3,8202011,Kitchen_optima_faucet,4.826086956521739
3,8202011,Optima_faucet,7.0
3,8202011,Washing_machine,50.0
3,8202012,Dishwasher,15.0
3,8202012,Hydractiva_shower,12.5
3,8202012,Kitchen_optima_faucet,5.2272727272727275
3,8202012,Optima_faucet,5.935483870967742
3,8202012,Washing_machine,50.0
3,8202013,Kitchen_optima_faucet,4.857142857142857
3,8202013,Optima_faucet,4.551724137931035
3,8202014,Dishwasher,15.0
3,8202014,Hydractiva_shower,44.333333333333336
3,8202014,Kitchen_optima_faucet,4.235294117647059
3,8202014,Optima_faucet,6.333333333333333
3,8202014,Washing_machine,55.0
3,8202015,Hydractiva_shower,34.333333333333336
3,8202015,Kitchen_optima_faucet,6.52
3,8202015,Optima_faucet,7.684210526315789
3,8202015,Washing_machine,43.333333333333336
3,8202016,Dishwasher,15.0
3,8202016,Hydractiva_shower,29.4
3,8202016,Kitchen_optima_faucet,4.238095238095238
3,8202016,Optima_faucet,6.758620689655173
3,8202016,Washing_machine,60.0
3,8202017,Dishwasher,15.0
3,8202017,Hydractiva_shower,15.333333333333334
3,8202017,Kitchen_optima_faucet,4.095238095238095
3,8202017,Optima_faucet,7.181818181818182
3,8202017,Washing_machine,60.0
3,8202018,Dishwasher,15.0
3,8202018,Kitchen_optima_faucet,4.806451612903226
3,8202018,Optima_faucet,6.863636363636363
3,8202018,Washing_machine,55.0
3,8202019,Dishwasher,15.0
3,8202019,Hydractiva_shower,43.0
3,8202019,Kitchen_optima_faucet,4.0476190476190474
3,8202019,Optima_faucet,6.478260869565218
3,8202019,Washing_machine,45.0
3,820202,Dishwasher,15.0
3,820202,Hydractiva_shower,34.25
3,820202,Kitchen_optima_faucet,4.555555555555555
3,820202,Optima_faucet,7.846153846153846
3,820202,Washing_machine,50.0
3,8202020,Kitchen_optima_faucet,5.129032258064516
3,8202020,Optima_faucet,5.851851851851852
3,8202020,Washing_machine,50.0
3,8202021,Hydractiva_shower,11.0
3,8202021,Kitchen_optima_faucet,5.0
3,8202021,Optima_faucet,5.407407407407407
3,8202021,Washing_machine,50.0
3,8202022,Dishwasher,15.0
3,8202022,Hydractiva_shower,42.0
3,8202022,Kitchen_optima_faucet,4.9
3,8202022,Optima_faucet,6.0
3,8202022,Washing_machine,50.0
3,8202023,Dishwasher,15.0
3,8202023,Hydractiva_shower,23.333333333333332
3,8202023,Kitchen_optima_faucet,4.105263157894737
3,8202023,Optima_faucet,6.375
3,8202023,Washing_machine,40.0
3,8202024,Dishwasher,15.0
3,8202024,Hydractiva_shower,16.0
3,8202024,Kitchen_optima_faucet,5.608695652173913
3,8202024,Optima_faucet,5.928571428571429
3,8202024,Washing_machine,50.0
3,8202025,Dishwasher,15.0
3,8202025,Hydractiva_shower,19.75
3,8202025,Kitchen_optima_faucet,4.294117647058823
3,8202025,Optima_faucet,6.523809523809524
3,8202025,Washing_machine,50.0
3,8202026,Dishwasher,15.0
3,8202026,Hydractiva_shower,41.666666666666664
3,8202026,Kitchen_optima_faucet,3.8095238095238093
3,8202026,Optima_faucet,7.214285714285714
3,8202026,Washing_machine,50.0
3,8202027,Dishwasher,15.0
3,8202027,Hydractiva_shower,32.0
3,8202027,Kitchen_optima_faucet,5.2
3,8202027,Optima_faucet,5.875
3,8202027,Washing_machine,40.0
3,8202028,Dishwasher,15.0
3,8202028,Hydractiva_shower,9.0
3,8202028,Kitchen_optima_faucet,5.615384615384615
3,8202028,Optima_faucet,5.7368421052631575
3,8202028,Washing_machine,50.0
3,8202029,Hydractiva_shower,34.0
3,8202029,Kitchen_optima_faucet,6.166666666666667
3,8202029,Optima_faucet,5.653846153846154
3,8202029,Washing_machine,50.0
3,820203,Dishwasher,15.0
3,820203,Hydractiva_shower,31.0
3,820203,Kitchen_optima_faucet,5.777777777777778
3,820203,Optima_faucet,6.869565217391305
3,8202030,Dishwasher,15.0
3,8202030,Hydractiva_shower,52.5
3,8202030,Kitchen_optima_faucet,4.2727272727272725
3,8202030,Optima_faucet,5.631578947368421
3,8202030,Washing_machine,50.0
3,8202031,Hydractiva_shower,33.333333333333336
3,8202031,Kitchen_optima_faucet,5.769230769230769
3,8202031,Optima_faucet,6.0
3,8202031,Washing_machine,50.0
3,820204,Hydractiva_shower,27.2
3,820204,Kitchen_optima_faucet,5.3
3,820204,Optima_faucet,6.473684210526316
3,820204,Washing_machine,50.0
3,820205,Dishwasher,15.0
3,820205,Hydractiva_shower,20.0
3,820205,Kitchen_optima_faucet,5.7368421052631575
3,820205,Optima_faucet,6.238095238095238
3,820205,Washing_machine,40.0
3,820206,Dishwasher,15.0
3,820206,Hydractiva_shower,44.666666666666664
3,820206,Kitchen_optima_faucet,4.333333333333333
3,820206,Optima_faucet,6.529411764705882
3,820206,Washing_machine,40.0
3,820207,Dishwasher,15.0
3,820207,Hydractiva_shower,47.0
3,820207,Kitchen_optima_faucet,5.571428571428571
3,820207,Optima_faucet,6.9375
3,820207,Washing_machine,60.0
3,820208,Dishwasher,15.0
3,820208,Hydractiva_shower,22.666666666666668
3,820208,Kitchen_optima_faucet,3.823529411764706
3,820208,Optima_faucet,6.653846153846154
3,820208,Washing_machine,55.0
3,820209,Dishwasher,15.0
3,820209,Hydractiva_shower,28.25
3,820209,Kitchen_optima_faucet,4.823529411764706
3,820209,Optima_faucet,6.529411764705882
3,820209,Washing_machine,60.0
3,920201,Dishwasher,15.0
3,920201,Hydractiva_shower,45.0
3,920201,Kitchen_optima_faucet,6.157894736842105
3,920201,Optima_faucet,7.142857142857143
3,920201,Washing_machine,40.0
