apartment_id,monthyearday,type,consumption,temp,flow_time
6,12202012,Optima_faucet,1,13.332914,101.65875
6,12202013,Kitchen_optima_faucet,1,21.135971,113.43458
6,12202013,Optima_faucet,3,14.343833,26.291363
6,12202013,Washing_machine,50,40,3600
6,12202014,Hydractiva_shower,18,39.03013,91.57881
6,12202014,Kitchen_optima_faucet,1,11.860573,110.42497
6,12202014,Optima_faucet,3,18.499992,104.01291
6,12202015,Hydractiva_shower,11,36.546795,55.059868
6,12202015,Kitchen_optima_faucet,5,19.662216,102.66446
6,12202015,Optima_faucet,1,13.559287,100.74559
6,12202016,Hydractiva_shower,21,36.189545,122.60284
6,12202016,Kitchen_optima_faucet,1,13.734908,117.81913
6,12202016,Optima_faucet,0,11.3056755,101.52738
6,12202017,Hydractiva_shower,38,35.52788,231.63618
6,12202017,Kitchen_optima_faucet,2,11.61882,112.36657
6,12202017,Optima_faucet,1,15.887057,104.71571
6,12202017,Washing_machine,50,60,3600
6,12202018,Dishwasher,15,60,10800
6,12202018,Kitchen_optima_faucet,0,17.16328,110.63626
6,12202018,Optima_faucet,0,11.55447,103.49646
6,12202019,Kitchen_optima_faucet,1,11.614498,105.08192
6,12202019,Optima_faucet,1,13.973583,10.698099
6,1220202,Dishwasher,15,60,10800
6,1220202,Hydractiva_shower,18,35.30769,205.95409
6,1220202,Kitchen_optima_faucet,1,19.35839,101.99563
6,1220202,Optima_faucet,1,15.261707,10.652065
6,12202020,Kitchen_optima_faucet,0,11.33893,100.15386
6,12202020,Optima_faucet,1,11.098997,10.022851
6,12202020,Washing_machine,60,20,7200
6,12202021,Dishwasher,15,60,10800
6,12202021,Hydractiva_shower,13,37.01366,124.73622
6,12202021,Kitchen_optima_faucet,2,28.349045,27.777672
6,12202021,Optima_faucet,5,13.419282,46.10196
6,12202022,Dishwasher,15,60,10800
6,12202022,Kitchen_optima_faucet,2,14.208857,24.803774
6,12202022,Optima_faucet,4,12.95167,102.01866
6,12202023,Dishwasher,15,60,10800
6,12202023,Hydractiva_shower,48,37.141674,288.4803
6,12202023,Kitchen_optima_faucet,1,12.346149,100.63134
6,12202023,Optima_faucet,2,13.895296,102.455
6,12202024,Dishwasher,15,60,10800
6,12202024,Hydractiva_shower,51,36.36498,289.12015
6,12202024,Kitchen_optima_faucet,1,12.898137,107.01485
6,12202024,Optima_faucet,0,25.540508,102.33349
6,12202025,Kitchen_optima_faucet,1,11.289058,106.888405
6,12202025,Optima_faucet,3,26.468365,26.419704
6,12202025,Washing_machine,50,20,3600
6,12202026,Kitchen_optima_faucet,1,13.428125,100.20059
6,12202026,Optima_faucet,1,15.982951,10.836216
6,12202026,Washing_machine,60,20,7200
6,12202027,Dishwasher,15,60,10800
6,12202027,Hydractiva_shower,50,37.36664,237.45479
6,12202027,Kitchen_optima_faucet,3,29.081177,110.19229
6,12202027,Optima_faucet,1,16.811733,102.38858
6,12202027,Washing_machine,50,40,3600
6,12202028,Dishwasher,15,60,10800
6,12202028,Hydractiva_shower,9,39.095573,46.209995
6,12202028,Kitchen_optima_faucet,0,32.37017,2.3209176
6,12202028,Optima_faucet,0,18.931725,102.36614
6,12202029,Dishwasher,15,60,10800
6,12202029,Kitchen_optima_faucet,1,12.049893,100.81091
6,12202029,Optima_faucet,3,16.797646,114.01781
6,1220203,Hydractiva_shower,32,35.99096,165.55554
6,1220203,Kitchen_optima_faucet,2,36.024765,29.915514
6,1220203,Optima_faucet,3,10.981368,108.67715
6,1220203,Washing_machine,50,40,3600
6,12202030,Dishwasher,15,60,10800
6,12202030,Kitchen_optima_faucet,2,13.336891,100.52286
6,12202030,Optima_faucet,2,19.656752,100.420746
6,12202031,Hydractiva_shower,21,37.342373,136.32175
6,12202031,Kitchen_optima_faucet,0,32.749435,10.045841
6,12202031,Optima_faucet,1,10.638488,11.020146
6,12202031,Washing_machine,50,40,3600
6,1220204,Hydractiva_shower,50,36.97455,249.54231
6,1220204,Kitchen_optima_faucet,1,16.569057,100.266266
6,1220204,Optima_faucet,1,21.509453,50.87388
6,1220204,Washing_machine,40,60,10800
6,1220205,Dishwasher,15,60,10800
6,1220205,Hydractiva_shower,24,37.348576,139.11249
6,1220205,Kitchen_optima_faucet,0,19.390003,103.24862
6,1220205,Optima_faucet,1,15.329205,112.55899
6,1220206,Dishwasher,15,60,10800
6,1220206,Hydractiva_shower,14,37.7839,171.71342
6,1220206,Kitchen_optima_faucet,1,16.661236,106.60784
6,1220206,Optima_faucet,4,10.997873,100.8601
6,1220207,Dishwasher,15,60,10800
6,1220207,Kitchen_optima_faucet,3,19.84645,117.297714
6,1220207,Optima_faucet,2,11.212553,20.530033
6,1220207,Washing_machine,60,20,7200
6,1220208,Dishwasher,15,60,10800
6,1220208,Hydractiva_shower,23,36.026634,119.47669
6,1220208,Kitchen_optima_faucet,1,10.439272,106.515114
6,1220208,Optima_faucet,1,12.204052,117.59689
6,1220209,Kitchen_optima_faucet,0,17.14734,33.63773
6,1220209,Optima_faucet,1,14.474107,10.638638
6,1220209,Washing_machine,40,60,10800
6,220201,Dishwasher,15,60,10800
6,220201,Hydractiva_shower,62,35.022015,286.15945
6,220201,Kitchen_optima_faucet,4,10.165415,119.37426
6,220201,Optima_faucet,1,14.348343,108.72398
6,2202010,Dishwasher,15,60,10800
6,2202010,Kitchen_optima_faucet,2,24.38502,28.571539
6,2202010,Optima_faucet,1,18.249943,113.17858
6,2202011,Dishwasher,15,60,10800
6,2202011,Hydractiva_shower,6,35.553547,190.65494
6,2202011,Kitchen_optima_faucet,0,17.928679,109.45729
6,2202011,Optima_faucet,1,11.6168995,107.71647
6,2202012,Hydractiva_shower,34,37.115944,186.65353
6,2202012,Kitchen_optima_faucet,1,11.477554,107.55682
6,2202012,Optima_faucet,9,13.510582,102.087746
6,2202012,Washing_machine,60,20,7200
6,2202013,Kitchen_optima_faucet,0,11.593664,105.349495
6,2202013,Optima_faucet,2,16.153116,114.03502
6,2202014,Hydractiva_shower,9,35.132725,259.58618
6,2202014,Kitchen_optima_faucet,2,19.700514,119.52766
6,2202014,Optima_faucet,1,17.824234,101.29294
6,2202015,Dishwasher,15,60,10800
6,2202015,Kitchen_optima_faucet,0,19.130667,10.169923
6,2202015,Optima_faucet,3,10.298347,110.49533
6,2202016,Hydractiva_shower,32,40.90042,205.71265
6,2202016,Kitchen_optima_faucet,3,11.537421,105.72627
6,2202016,Optima_faucet,1,12.709375,116.820656
6,2202017,Hydractiva_shower,52,36.56401,249.35246
6,2202017,Kitchen_optima_faucet,1,12.52608,52.515137
6,2202017,Optima_faucet,2,10.02824,102.10264
6,2202017,Washing_machine,50,20,3600
6,2202018,Dishwasher,15,60,10800
6,2202018,Hydractiva_shower,14,36.95343,118.95643
6,2202018,Kitchen_optima_faucet,9,36.03349,117.155815
6,2202018,Optima_faucet,1,10.116123,119.068886
6,2202018,Washing_machine,60,20,7200
6,2202019,Kitchen_optima_faucet,1,14.677257,11.932761
6,2202019,Optima_faucet,1,16.706806,101.78597
6,2202019,Washing_machine,60,20,7200
6,220202,Dishwasher,15,60,10800
6,220202,Kitchen_optima_faucet,2,15.018126,115.296684
6,220202,Optima_faucet,5,12.542914,110.129364
6,2202020,Kitchen_optima_faucet,3,10.596604,28.392216
6,2202020,Optima_faucet,1,13.307244,106.57068
6,2202021,Hydractiva_shower,30,40.25431,185.02844
6,2202021,Kitchen_optima_faucet,2,12.005064,118.45175
6,2202021,Optima_faucet,3,18.786604,104.56586
6,2202022,Dishwasher,15,60,10800
6,2202022,Kitchen_optima_faucet,1,11.731169,108.99977
6,2202022,Optima_faucet,2,12.60617,111.80457
6,2202023,Kitchen_optima_faucet,0,20.475777,113.2496
6,2202023,Optima_faucet,1,11.92334,100.293144
6,2202024,Dishwasher,15,60,10800
6,2202024,Kitchen_optima_faucet,3,10.312452,106.44716
6,2202024,Optima_faucet,3,14.311501,101.12361
6,2202024,Washing_machine,40,60,10800
6,2202025,Hydractiva_shower,28,39.839638,154.23816
6,2202025,Kitchen_optima_faucet,1,11.929895,108.954605
6,2202025,Optima_faucet,2,18.862322,20.995644
6,2202026,Hydractiva_shower,20,36.090515,124.34738
6,2202026,Kitchen_optima_faucet,1,35.89969,112.50418
6,2202026,Optima_faucet,1,11.188654,104.744255
6,2202026,Washing_machine,50,60,3600
6,2202027,Hydractiva_shower,41,36.94277,266.46436
6,2202027,Kitchen_optima_faucet,3,11.7921295,106.45546
6,2202027,Optima_faucet,0,18.858364,112.799965
6,2202028,Hydractiva_shower,34,39.1791,170.68958
6,2202028,Kitchen_optima_faucet,7,13.922751,103.890366
6,2202028,Optima_faucet,2,24.651403,19.055344
6,2202029,Dishwasher,15,60,10800
6,2202029,Hydractiva_shower,38,38.15671,233.59843
6,2202029,Kitchen_optima_faucet,0,14.25202,112.60848
6,2202029,Optima_faucet,1,11.229553,113.827415
6,2202029,Washing_machine,40,60,10800
6,220203,Dishwasher,15,60,10800
6,220203,Kitchen_optima_faucet,4,29.558346,101.451035
6,220203,Optima_faucet,0,12.863247,105.43784
6,220203,Washing_machine,40,60,10800
6,220204,Dishwasher,15,60,10800
6,220204,Hydractiva_shower,18,38.558655,92.458595
6,220204,Kitchen_optima_faucet,6,17.348045,103.23497
6,220204,Optima_faucet,1,18.925762,46.128403
6,220204,Washing_machine,60,20,7200
6,220205,Hydractiva_shower,8,37.832428,295.2625
6,220205,Kitchen_optima_faucet,3,10.558253,25.808643
6,220205,Optima_faucet,5,10.069432,100.40667
6,220205,Washing_machine,50,60,3600
6,220206,Dishwasher,15,60,10800
6,220206,Hydractiva_shower,27,38.38744,169.34174
6,220206,Kitchen_optima_faucet,2,16.721554,110.38647
6,220206,Optima_faucet,4,14.802658,36.175583
6,220206,Washing_machine,50,20,3600
6,220207,Hydractiva_shower,29,35.852238,168.77734
6,220207,Kitchen_optima_faucet,0,12.295988,105.80427
6,220207,Optima_faucet,3,10.947863,101.21643
6,220208,Dishwasher,15,60,10800
6,220208,Hydractiva_shower,18,37.863136,94.99467
6,220208,Kitchen_optima_faucet,1,10.467685,105.65159
6,220208,Optima_faucet,4,12.851389,108.516655
6,220208,Washing_machine,40,40,10800
6,220209,Dishwasher,15,60,10800
6,220209,Hydractiva_shower,14,40.310963,230.23471
6,220209,Kitchen_optima_faucet,1,16.433674,117.321236
6,220209,Optima_faucet,1,10.906763,101.940254
6,220209,Washing_machine,50,60,3600
6,320201,Kitchen_optima_faucet,1,13.6748705,17.562183
6,320201,Optima_faucet,3,19.5313,106.84267
6,320201,Washing_machine,50,60,3600
6,3202010,Dishwasher,15,60,10800
6,3202010,Kitchen_optima_faucet,1,11.375179,19.010996
6,3202010,Optima_faucet,6,30.383781,116.1546
6,3202011,Dishwasher,15,60,10800
6,3202011,Kitchen_optima_faucet,0,26.543486,10.659374
6,3202011,Optima_faucet,1,18.526814,111.66538
6,3202012,Hydractiva_shower,40,36.748837,215.71869
6,3202012,Kitchen_optima_faucet,0,10.099087,27.115509
6,3202012,Optima_faucet,2,11.424822,20.580423
6,3202012,Washing_machine,50,40,3600
6,3202013,Kitchen_optima_faucet,7,28.010164,102.52499
6,3202013,Optima_faucet,1,19.523973,11.94281
6,3202013,Washing_machine,50,60,3600
6,3202014,Kitchen_optima_faucet,1,16.911306,16.118603
6,3202014,Optima_faucet,2,14.492884,22.47169
6,3202015,Dishwasher,15,60,10800
6,3202015,Hydractiva_shower,11,36.67345,73.19118
6,3202015,Kitchen_optima_faucet,1,14.502989,101.89083
6,3202015,Optima_faucet,4,11.99269,112.94169
6,3202015,Washing_machine,50,40,3600
6,3202016,Dishwasher,15,60,10800
6,3202016,Kitchen_optima_faucet,0,26.357483,10.242493
6,3202016,Optima_faucet,0,27.213825,107.09462
6,3202017,Dishwasher,15,60,10800
6,3202017,Kitchen_optima_faucet,1,11.188473,108.37862
6,3202017,Optima_faucet,2,21.513018,100.20938
6,3202017,Washing_machine,50,60,3600
6,3202018,Dishwasher,15,60,10800
6,3202018,Hydractiva_shower,41,35.05316,213.43422
6,3202018,Kitchen_optima_faucet,0,10.877886,106.189644
6,3202018,Optima_faucet,3,19.50046,109.15691
6,3202019,Kitchen_optima_faucet,1,15.677625,14.503422
6,3202019,Optima_faucet,1,15.240429,113.41525
6,320202,Hydractiva_shower,31,37.016582,183.49753
6,320202,Kitchen_optima_faucet,2,12.009897,23.293222
6,320202,Optima_faucet,2,10.474144,108.162926
6,320202,Washing_machine,50,40,3600
6,3202020,Hydractiva_shower,28,35.53575,168.58499
6,3202020,Kitchen_optima_faucet,1,20.275688,26.259565
6,3202020,Optima_faucet,1,22.083595,100.713646
6,3202021,Hydractiva_shower,14,40.716587,72.064804
6,3202021,Kitchen_optima_faucet,2,12.038946,106.63596
6,3202021,Optima_faucet,0,24.751167,24.957903
6,3202021,Washing_machine,60,20,7200
6,3202022,Kitchen_optima_faucet,0,24.421011,20.843578
6,3202022,Optima_faucet,3,11.507564,112.46168
6,3202023,Hydractiva_shower,30,37.202026,170.00635
6,3202023,Kitchen_optima_faucet,1,13.165023,13.809568
6,3202023,Optima_faucet,1,11.531191,26.850262
6,3202023,Washing_machine,50,40,3600
6,3202024,Dishwasher,15,60,10800
6,3202024,Hydractiva_shower,30,38.468742,152.66107
6,3202024,Kitchen_optima_faucet,0,19.871681,10.025064
6,3202024,Optima_faucet,1,12.118946,11.7336855
6,3202024,Washing_machine,50,20,3600
6,3202025,Dishwasher,15,60,10800
6,3202025,Kitchen_optima_faucet,3,11.884625,30.932184
6,3202025,Optima_faucet,1,11.309236,101.49647
6,3202025,Washing_machine,40,60,10800
6,3202026,Hydractiva_shower,29,36.51416,190.25871
6,3202026,Kitchen_optima_faucet,2,19.631662,108.56084
6,3202026,Optima_faucet,0,34.563316,4.755826
6,3202026,Washing_machine,40,60,10800
6,3202027,Dishwasher,15,60,10800
6,3202027,Kitchen_optima_faucet,1,16.859776,100.33775
6,3202027,Optima_faucet,1,11.487427,105.25449
6,3202028,Dishwasher,15,60,10800
6,3202028,Hydractiva_shower,14,38.418,73.000656
6,3202028,Kitchen_optima_faucet,1,13.090748,118.00007
6,3202028,Optima_faucet,0,11.669514,117.91463
6,3202029,Hydractiva_shower,16,36.584927,173.18436
6,3202029,Kitchen_optima_faucet,0,10.7556305,106.55414
6,3202029,Optima_faucet,3,19.635748,103.011314
6,320203,Dishwasher,15,60,10800
6,320203,Hydractiva_shower,10,37.671673,53.425407
6,320203,Kitchen_optima_faucet,0,13.586217,102.00185
6,320203,Optima_faucet,2,17.929577,102.85408
6,3202030,Hydractiva_shower,36,36.282116,229.57762
6,3202030,Kitchen_optima_faucet,1,11.752678,107.55067
6,3202030,Optima_faucet,4,11.750164,100.181465
6,3202031,Dishwasher,15,60,10800
6,3202031,Hydractiva_shower,35,38.79307,193.53238
6,3202031,Kitchen_optima_faucet,1,13.314431,104.002464
6,3202031,Optima_faucet,4,25.352585,100.307816
6,320204,Dishwasher,15,60,10800
6,320204,Kitchen_optima_faucet,2,11.028899,111.66508
6,320204,Optima_faucet,1,16.805614,106.718254
6,320205,Kitchen_optima_faucet,0,12.16972,117.33247
6,320205,Optima_faucet,3,14.3074875,104.86249
6,320206,Kitchen_optima_faucet,1,13.970319,11.580714
6,320206,Optima_faucet,2,13.749615,103.281654
6,320206,Washing_machine,60,20,7200
6,320207,Dishwasher,15,60,10800
6,320207,Kitchen_optima_faucet,2,22.797876,103.02479
6,320207,Optima_faucet,3,14.349502,25.601692
6,320208,Kitchen_optima_faucet,1,11.155508,101.49141
6,320208,Optima_faucet,2,19.361637,19.230894
6,320208,Washing_machine,50,60,3600
6,320209,Dishwasher,15,60,10800
6,320209,Hydractiva_shower,12,38.153374,58.050186
6,320209,Kitchen_optima_faucet,1,16.857264,106.058525
6,320209,Optima_faucet,3,10.040361,28.318064
6,420201,Dishwasher,15,60,10800
6,420201,Hydractiva_shower,48,40.592995,244.28119
6,420201,Kitchen_optima_faucet,2,20.380306,106.617775
6,420201,Optima_faucet,1,14.128039,115.97285
6,420201,Washing_machine,50,60,3600
6,4202010,Dishwasher,15,60,10800
6,4202010,Kitchen_optima_faucet,3,25.07227,25.132275
6,4202010,Optima_faucet,1,10.955007,11.378243
6,4202011,Kitchen_optima_faucet,1,12.130936,111.72712
6,4202011,Optima_faucet,3,16.636448,114.67694
6,4202011,Washing_machine,50,40,3600
6,4202012,Kitchen_optima_faucet,1,16.856384,117.392075
6,4202012,Optima_faucet,6,13.163408,114.946304
6,4202012,Washing_machine,40,60,10800
6,4202013,Kitchen_optima_faucet,0,10.778381,32.616474
6,4202013,Optima_faucet,4,10.296433,113.15995
6,4202014,Dishwasher,15,60,10800
6,4202014,Kitchen_optima_faucet,2,10.582006,107.003586
6,4202014,Optima_faucet,4,17.504242,111.6115
6,4202015,Dishwasher,15,60,10800
6,4202015,Hydractiva_shower,41,39.237366,225.13704
6,4202015,Kitchen_optima_faucet,1,20.741825,111.996025
6,4202015,Optima_faucet,1,13.134046,21.052658
6,4202016,Dishwasher,15,60,10800
6,4202016,Kitchen_optima_faucet,3,12.1591,34.899666
6,4202016,Optima_faucet,2,11.8852005,108.95811
6,4202016,Washing_machine,40,40,10800
6,4202017,Dishwasher,15,60,10800
6,4202017,Hydractiva_shower,44,40.26748,243.31273
6,4202017,Kitchen_optima_faucet,1,20.850052,108.185776
6,4202017,Optima_faucet,1,14.899653,113.59448
6,4202018,Dishwasher,15,60,10800
6,4202018,Hydractiva_shower,51,39.058334,284.5229
6,4202018,Kitchen_optima_faucet,0,16.923315,44.96415
6,4202018,Optima_faucet,7,24.76094,119.57543
6,4202018,Washing_machine,40,60,10800
6,4202019,Dishwasher,15,60,10800
6,4202019,Hydractiva_shower,17,40.29762,101.41919
6,4202019,Kitchen_optima_faucet,1,33.159126,26.947792
6,4202019,Optima_faucet,4,21.508926,41.919502
6,420202,Dishwasher,15,60,10800
6,420202,Kitchen_optima_faucet,1,15.985958,109.94915
6,420202,Optima_faucet,1,10.55214,106.18922
6,420202,Washing_machine,40,20,10800
6,4202020,Dishwasher,15,60,10800
6,4202020,Hydractiva_shower,12,36.347656,193.15347
6,4202020,Kitchen_optima_faucet,2,13.399153,107.921814
6,4202020,Optima_faucet,1,10.009918,43.189823
6,4202021,Hydractiva_shower,43,40.89308,252.34618
6,4202021,Kitchen_optima_faucet,1,22.532963,100.60411
6,4202021,Optima_faucet,2,16.562698,108.18119
6,4202021,Washing_machine,40,60,10800
6,4202022,Dishwasher,15,60,10800
6,4202022,Hydractiva_shower,25,36.412605,163.47845
6,4202022,Kitchen_optima_faucet,1,11.730495,100.53006
6,4202022,Optima_faucet,2,11.724718,23.68494
6,4202022,Washing_machine,50,20,3600
6,4202023,Dishwasher,15,60,10800
6,4202023,Kitchen_optima_faucet,1,11.260721,106.523796
6,4202023,Optima_faucet,6,11.94221,108.81256
6,4202023,Washing_machine,40,40,10800
6,4202024,Dishwasher,15,60,10800
6,4202024,Kitchen_optima_faucet,2,18.192528,110.06084
6,4202024,Optima_faucet,1,15.620817,103.189445
6,4202025,Dishwasher,15,60,10800
6,4202025,Kitchen_optima_faucet,4,13.424536,104.88064
6,4202025,Optima_faucet,2,10.4837055,115.213745
6,4202025,Washing_machine,50,40,3600
6,4202026,Dishwasher,15,60,10800
6,4202026,Hydractiva_shower,22,37.648216,106.27942
6,4202026,Kitchen_optima_faucet,1,12.312113,114.83689
6,4202026,Optima_faucet,2,11.208172,105.698204
6,4202027,Hydractiva_shower,29,36.94151,154.85919
6,4202027,Kitchen_optima_faucet,1,30.40207,10.46071
6,4202027,Optima_faucet,1,14.5554085,101.22127
6,4202028,Kitchen_optima_faucet,1,10.824226,100.64886
6,4202028,Optima_faucet,2,29.90534,105.14346
6,4202029,Hydractiva_shower,10,40.605476,55.617756
6,4202029,Kitchen_optima_faucet,1,10.723261,20.030296
6,4202029,Optima_faucet,0,16.44884,109.95681
6,4202029,Washing_machine,50,40,3600
6,420203,Dishwasher,15,60,10800
6,420203,Kitchen_optima_faucet,2,17.867744,112.52919
6,420203,Optima_faucet,1,24.922316,11.982567
6,4202030,Dishwasher,15,60,10800
6,4202030,Kitchen_optima_faucet,0,17.793621,114.55169
6,4202030,Optima_faucet,2,25.749502,17.808434
6,420204,Kitchen_optima_faucet,1,14.936615,10.725234
6,420204,Optima_faucet,2,22.011454,22.33815
6,420205,Hydractiva_shower,10,38.470093,49.689613
6,420205,Kitchen_optima_faucet,1,11.058584,103.57647
6,420205,Optima_faucet,1,12.44094,112.79324
6,420206,Kitchen_optima_faucet,1,13.107386,10.38219
6,420206,Optima_faucet,2,11.880489,108.05508
6,420207,Hydractiva_shower,15,40.44656,85.16362
6,420207,Kitchen_optima_faucet,1,13.88084,17.525652
6,420207,Optima_faucet,1,16.779974,104.41988
6,420208,Kitchen_optima_faucet,3,18.546144,118.98482
6,420208,Optima_faucet,1,29.582363,10.7223
6,420209,Hydractiva_shower,52,39.273342,240.30568
6,420209,Kitchen_optima_faucet,2,21.88046,38.916836
6,420209,Optima_faucet,0,13.789385,107.403435
6,520201,Kitchen_optima_faucet,1,10.652142,116.22934
6,520201,Optima_faucet,1,13.73996,108.92431
6,520201,Washing_machine,40,40,10800
6,5202010,Hydractiva_shower,40,40.0474,249.87556
6,5202010,Kitchen_optima_faucet,4,13.297894,46.012203
6,5202010,Optima_faucet,0,17.275822,108.30883
6,5202010,Washing_machine,60,20,7200
6,5202011,Dishwasher,15,60,10800
6,5202011,Hydractiva_shower,10,36.079887,250.17194
6,5202011,Kitchen_optima_faucet,2,10.8738365,26.891258
6,5202011,Optima_faucet,3,11.574799,112.8482
6,5202012,Dishwasher,15,60,10800
6,5202012,Kitchen_optima_faucet,1,13.353078,12.60055
6,5202012,Optima_faucet,1,16.49036,114.36581
6,5202012,Washing_machine,50,60,3600
6,5202013,Hydractiva_shower,8,38.97991,47.50666
6,5202013,Kitchen_optima_faucet,1,11.697318,105.67279
6,5202013,Optima_faucet,2,15.711191,114.95594
6,5202013,Washing_machine,50,40,3600
6,5202014,Kitchen_optima_faucet,3,13.147256,103.26981
6,5202014,Optima_faucet,4,10.009462,103.38118
6,5202014,Washing_machine,50,20,3600
6,5202015,Kitchen_optima_faucet,1,10.910449,102.28637
6,5202015,Optima_faucet,3,11.279285,113.39551
6,5202015,Washing_machine,50,20,3600
6,5202016,Dishwasher,15,60,10800
6,5202016,Kitchen_optima_faucet,0,13.459803,10.75379
6,5202016,Optima_faucet,2,12.313955,106.08593
6,5202017,Kitchen_optima_faucet,2,21.495895,113.84066
6,5202017,Optima_faucet,2,15.2162285,16.930117
6,5202018,Hydractiva_shower,41,38.81353,204.4287
6,5202018,Kitchen_optima_faucet,2,15.06628,17.677235
6,5202018,Optima_faucet,2,15.177497,19.04948
6,5202018,Washing_machine,50,60,3600
6,5202019,Kitchen_optima_faucet,0,14.378117,28.009617
6,5202019,Optima_faucet,2,14.116333,104.25081
6,520202,Hydractiva_shower,7,36.634068,43.695457
6,520202,Kitchen_optima_faucet,3,20.564342,30.96116
6,520202,Optima_faucet,1,19.035746,100.05077
6,5202020,Hydractiva_shower,7,37.9305,111.01521
6,5202020,Kitchen_optima_faucet,3,16.9305,21.451427
6,5202020,Optima_faucet,2,11.387786,106.48316
6,5202020,Washing_machine,50,40,3600
6,5202021,Hydractiva_shower,42,36.937286,213.71495
6,5202021,Kitchen_optima_faucet,2,22.42707,103.88017
6,5202021,Optima_faucet,4,18.175346,115.36775
6,5202022,Hydractiva_shower,31,36.616604,156.7774
6,5202022,Kitchen_optima_faucet,1,13.850794,10.914783
6,5202022,Optima_faucet,5,12.329493,109.97679
6,5202023,Hydractiva_shower,10,40.51083,54.884613
6,5202023,Kitchen_optima_faucet,1,10.860297,114.65495
6,5202023,Optima_faucet,1,12.925785,114.78462
6,5202024,Dishwasher,15,60,10800
6,5202024,Hydractiva_shower,33,36.435215,197.9793
6,5202024,Kitchen_optima_faucet,1,13.164363,106.25313
6,5202024,Optima_faucet,2,10.06636,105.31918
6,5202025,Dishwasher,15,60,10800
6,5202025,Kitchen_optima_faucet,1,14.785506,100.10031
6,5202025,Optima_faucet,8,27.909014,106.13569
6,5202025,Washing_machine,50,60,3600
6,5202026,Hydractiva_shower,43,40.222637,199.5239
6,5202026,Kitchen_optima_faucet,2,19.605162,101.06502
6,5202026,Optima_faucet,1,10.98154,12.352764
6,5202026,Washing_machine,50,40,3600
6,5202027,Hydractiva_shower,10,37.633926,48.51175
6,5202027,Kitchen_optima_faucet,2,17.305677,110.05887
6,5202027,Optima_faucet,1,16.418947,116.144196
6,5202028,Hydractiva_shower,38,36.61111,211.17029
6,5202028,Kitchen_optima_faucet,1,14.77247,104.49428
6,5202028,Optima_faucet,2,11.096884,114.838806
6,5202028,Washing_machine,50,40,3600
6,5202029,Dishwasher,15,60,10800
6,5202029,Hydractiva_shower,15,35.79512,159.13156
6,5202029,Kitchen_optima_faucet,0,15.682507,100.185776
6,5202029,Optima_faucet,1,12.450799,12.1821785
6,5202029,Washing_machine,60,20,7200
6,520203,Hydractiva_shower,24,38.102406,146.77301
6,520203,Kitchen_optima_faucet,3,17.215744,101.44188
6,520203,Optima_faucet,1,14.517864,102.7859
6,520203,Washing_machine,50,40,3600
6,5202030,Hydractiva_shower,16,36.518303,98.82023
6,5202030,Kitchen_optima_faucet,2,19.203995,40.94466
6,5202030,Optima_faucet,2,10.584997,106.06482
6,5202030,Washing_machine,50,40,3600
6,5202031,Dishwasher,15,60,10800
6,5202031,Kitchen_optima_faucet,1,20.174992,16.455147
6,5202031,Optima_faucet,1,11.72312,55.001328
6,5202031,Washing_machine,50,40,3600
6,520204,Dishwasher,15,60,10800
6,520204,Hydractiva_shower,34,40.890026,161.29794
6,520204,Kitchen_optima_faucet,0,20.02657,108.0044
6,520204,Optima_faucet,0,18.934513,111.61091
6,520204,Washing_machine,50,40,3600
6,520205,Hydractiva_shower,52,39.959198,260.38098
6,520205,Kitchen_optima_faucet,1,11.432359,48.778797
6,520205,Optima_faucet,2,15.432367,109.9509
6,520206,Hydractiva_shower,44,39.033157,257.11673
6,520206,Kitchen_optima_faucet,4,17.162909,111.868706
6,520206,Optima_faucet,5,30.805943,106.882126
6,520207,Dishwasher,15,60,10800
6,520207,Hydractiva_shower,26,40.574974,124.7228
6,520207,Kitchen_optima_faucet,0,21.911316,114.99342
6,520207,Optima_faucet,5,17.081463,49.43408
6,520207,Washing_machine,50,60,3600
6,520208,Dishwasher,15,60,10800
6,520208,Hydractiva_shower,49,35.879555,294.07697
6,520208,Kitchen_optima_faucet,0,13.322399,107.26387
6,520208,Optima_faucet,3,10.076704,103.98741
6,520209,Kitchen_optima_faucet,1,17.991068,101.69539
6,520209,Optima_faucet,2,11.285097,101.03507
6,620201,Dishwasher,15,60,10800
6,620201,Kitchen_optima_faucet,0,12.231844,18.71284
6,620201,Optima_faucet,1,12.980546,106.3089
6,6202010,Kitchen_optima_faucet,1,12.900376,108.494286
6,6202010,Optima_faucet,0,13.176938,100.59776
6,6202011,Dishwasher,15,60,10800
6,6202011,Hydractiva_shower,21,37.616623,129.27658
6,6202011,Kitchen_optima_faucet,1,12.680251,14.28266
6,6202011,Optima_faucet,2,17.87235,23.115574
6,6202012,Hydractiva_shower,25,35.262516,120.000626
6,6202012,Kitchen_optima_faucet,0,35.652885,108.56127
6,6202012,Optima_faucet,1,24.20022,11.31621
6,6202013,Hydractiva_shower,16,36.404903,173.81885
6,6202013,Kitchen_optima_faucet,4,15.627168,116.66269
6,6202013,Optima_faucet,5,13.416934,105.64694
6,6202014,Hydractiva_shower,10,36.837208,282.7356
6,6202014,Kitchen_optima_faucet,4,20.56185,111.74271
6,6202014,Optima_faucet,2,12.10173,22.524015
6,6202015,Dishwasher,15,60,10800
6,6202015,Hydractiva_shower,35,38.236668,163.55537
